ID;estado_credito;ingreso_anual;estado_verificacion;duracion_empleo;tipo_propiedad;tasa_interes;cantidad_credito;tipo_credito;plazo;categoria_crediticia
876271;Incumplido;80400;No Verificado;7 años;Alquilada;11.83%;3000;Otro; 36 meses;B
796097;Pagado;33600;Verificado;< 1 año;Alquilada;7.74%;5400;Matrimonio; 36 meses;A
120037;Pagado;68000;No Verificado;2 años;Alquilada;13.22%;3500;Consumo; 36 meses;C
942747;Pagado;72000;No Verificado;10+ años;Propia;7.74%;10000;Otro; 36 meses;A
633951;Pagado;80000;No Verificado;10+ años;Hipotecada;15.31%;25000;Negocio pequeño; 36 meses;D
498147;Incumplido;26400;No Verificado;< 1 año;Alquilada;13.92%;2400;Otro; 36 meses;C
170154;Pagado;26000;Verificado;5 años;Alquilada;14.26%;12000;Consolidación de deuda; 36 meses;C
771539;Pagado;1.00E+05;Verificado;7 años;Hipotecada;14.26%;5000;Educación; 36 meses;C
595492;Pagado;24000;No Verificado;< 1 año;Alquilada;12.87%;10000;Otro; 36 meses;C
519204;Pagado;36000;No Verificado;< 1 año;Alquilada;12.87%;5000;Otro; 36 meses;C
292657;Pagado;13000;No Verificado;2 años;Alquilada;15.65%;4000;Otro; 36 meses;D
243861;Incumplido;42000;No Verificado;< 1 año;Alquilada;13.22%;5000;Otro; 36 meses;C
790885;Pagado;50000;No Verificado;3 años;Alquilada;13.22%;10000;Tarjeta de crédito; 36 meses;C
292984;Pagado;50000;No Verificado;5 años;Hipotecada;12.18%;2000;Otro; 36 meses;B
275736;Incumplido;68000;Verificado;6 años;Propia;13.92%;21000;Otro; 36 meses;C
503938;Pagado;50000;No Verificado;3 años;Propia;8.94%;5000;Educación; 36 meses;A
287535;Pagado;24300;No Verificado;3 años;Propia;11.83%;4500;car; 36 meses;B
183710;Pagado;99700;No Verificado;2 años;Alquilada;14.26%;18600;Tarjeta de crédito; 36 meses;C
430635;Pagado;34000;No Verificado;3 años;Alquilada;8.94%;9000;Matrimonio; 36 meses;A
208298;Pagado;82404;No Verificado;8 años;Propia;16.00%;14400;Consolidación de deuda; 36 meses;D
977219;Pagado;35000;Verificado;< 1 año;Propia;12.87%;10000;Remodelación de vivienda; 36 meses;C
564020;Pagado;1.00E+05;No Verificado;3 años;Alquilada;13.57%;3000;Otro; 36 meses;C
925706;Pagado;89000;No Verificado;10+ años;Alquilada;13.22%;7000;Consolidación de deuda; 36 meses;C
524465;Pagado;55000;No Verificado;5 años;Alquilada;11.14%;2500;Tarjeta de crédito; 36 meses;B
763615;Pagado;48000;No Verificado;7 años;Alquilada;8.94%;9000;car; 36 meses;A
815580;Pagado;64500;No Verificado;8 años;Hipotecada;12.18%;10000;Consolidación de deuda; 36 meses;B
405607;Pagado;26729.2;No Verificado;5 años;Alquilada;11.14%;7300;Consolidación de deuda; 36 meses;B
377437;Pagado;29962;No Verificado;4 años;Alquilada;12.53%;8000;Consolidación de deuda; 36 meses;B
246557;Pagado;55000;No Verificado;1 año;Alquilada;12.53%;7500;Educación; 36 meses;B
992408;Pagado;26000;No Verificado;2 años;Propia;8.59%;6000;Consolidación de deuda; 36 meses;A
303180;Pagado;60000;No Verificado;3 años;Hipotecada;7.40%;2000;car; 36 meses;A
398187;Incumplido;40000;Verificado;5 años;Alquilada;13.92%;8500;Consolidación de deuda; 36 meses;C
673616;Pagado;44000;No Verificado;6 años;Alquilada;12.53%;17500;Consolidación de deuda; 36 meses;B
563700;Pagado;35000;No Verificado;< 1 año;Alquilada;7.74%;6400;Consolidación de deuda; 36 meses;A
509857;Pagado;30000;No Verificado;1 año;Alquilada;14.26%;4000;Consolidación de deuda; 36 meses;C
499215;Pagado;60000;No Verificado;9 años;Alquilada;13.57%;1500;Otro; 36 meses;C
624720;Pagado;37000;No Verificado;2 años;Alquilada;8.59%;10000;Tarjeta de crédito; 36 meses;A
502245;Pagado;137057;No Verificado;10+ años;Hipotecada;12.18%;4750;Consolidación de deuda; 36 meses;B
964244;Pagado;75000;No Verificado;1 año;Alquilada;11.14%;20000;Otro; 36 meses;B
283791;Pagado;95000;No Verificado;5 años;Propia;8.94%;8000;Remodelación de vivienda; 36 meses;A
637081;Pagado;79500;No Verificado;10+ años;Alquilada;11.14%;16000;Consolidación de deuda; 36 meses;B
129887;Pagado;95000;No Verificado;4 años;Alquilada;15.31%;20000;Consolidación de deuda; 36 meses;D
516872;Incumplido;57000;Verificado;2 años;Propia;17.74%;20400;car; 36 meses;E
408111;Pagado;48000;No Verificado;< 1 año;Alquilada;8.59%;6000;Tarjeta de crédito; 36 meses;A
919606;Pagado;75000;No Verificado;3 años;Hipotecada;7.74%;4900;Otro; 36 meses;A
236957;Pagado;45450;No Verificado;2 años;Alquilada;11.14%;7500;Consolidación de deuda; 36 meses;B
498539;Incumplido;78000;Verificado;2 años;Alquilada;12.18%;23000;Tarjeta de crédito; 36 meses;B
912948;Pagado;54383.42;No Verificado;5 años;Alquilada;15.65%;25000;Consolidación de deuda; 36 meses;D
808203;Pagado;66420;No Verificado;1 año;Hipotecada;12.18%;4000;Consumo; 36 meses;B
174863;Pagado;144000;No Verificado;4 años;Hipotecada;13.57%;21000;Tarjeta de crédito; 36 meses;C
685220;Pagado;40000;No Verificado;8 años;Hipotecada;11.14%;9000;Consolidación de deuda; 36 meses;B
561037;Pagado;44000;No Verificado;7 años;Hipotecada;7.40%;5000;Consolidación de deuda; 36 meses;A
720054;Pagado;51000;No Verificado;6 años;Alquilada;12.18%;7000;Tarjeta de crédito; 36 meses;B
549471;Incumplido;54578;Verificado;10+ años;Propia;12.18%;24250;Consolidación de deuda; 36 meses;B
255083;Pagado;106925;Verificado;10+ años;Hipotecada;12.18%;24250;Consolidación de deuda; 36 meses;B
479805;Pagado;70500;No Verificado;1 año;Alquilada;11.14%;5000;Tarjeta de crédito; 36 meses;B
774188;Pagado;45000;No Verificado;3 años;Hipotecada;11.83%;6000;Consolidación de deuda; 36 meses;B
838020;Pagado;80409;No Verificado;2 años;Alquilada;8.94%;14550;Consolidación de deuda; 36 meses;A
241305;Pagado;70000;No Verificado;2 años;Hipotecada;16.35%;8750;Otro; 36 meses;E
505113;Pagado;118000;No Verificado;10+ años;Hipotecada;12.18%;25000;Consolidación de deuda; 36 meses;B
622932;Pagado;225000;No Verificado;10+ años;Propia;12.53%;24250;Remodelación de vivienda; 36 meses;B
722306;Pagado;70000;No Verificado;9 años;Propia;12.53%;12000;Tarjeta de crédito; 36 meses;B
631557;Pagado;75000;No Verificado;4 años;Alquilada;11.83%;7500;Consolidación de deuda; 36 meses;B
570932;Pagado;24000;No Verificado;1 año;Alquilada;13.92%;6500;Consolidación de deuda; 36 meses;C
155299;Pagado;54528;Verificado;9 años;Hipotecada;8.94%;10000;Tarjeta de crédito; 36 meses;A
806482;Pagado;58800;Verificado;< 1 año;Hipotecada;13.22%;9800;Consumo; 36 meses;C
160612;Pagado;168000;No Verificado;< 1 año;Alquilada;11.83%;24250;Consolidación de deuda; 36 meses;B
804811;Incumplido;76000;Verificado;1 año;Hipotecada;11.83%;20000;Consolidación de deuda; 36 meses;B
172552;Pagado;49000;No Verificado;9 años;Hipotecada;8.94%;4000;Tarjeta de crédito; 36 meses;A
317608;Pagado;55640;Verificado;6 años;Hipotecada;12.18%;20000;Tarjeta de crédito; 36 meses;B
347142;Pagado;96000;No Verificado;4 años;Hipotecada;16.70%;20000;Consolidación de deuda; 36 meses;E
444780;Pagado;72600;No Verificado;5 años;Alquilada;7.74%;6500;Otro; 36 meses;A
269330;Pagado;105000;No Verificado;7 años;Hipotecada;16.00%;25000;Consolidación de deuda; 36 meses;D
267824;Pagado;110004;Verificado;10+ años;Hipotecada;12.53%;25000;Energías renovables; 36 meses;B
312786;Pagado;61000;No Verificado;6 años;Hipotecada;13.57%;10000;Consolidación de deuda; 36 meses;C
558738;Pagado;25000;No Verificado;< 1 año;Alquilada;7.40%;2500;Mudanza; 36 meses;A
112765;Incumplido;105000;No Verificado;10+ años;Alquilada;8.94%;6000;Otro; 36 meses;A
355664;Pagado;41000;No Verificado;2 años;Alquilada;18.09%;7000;Otro; 36 meses;F
886321;Pagado;762000;No Verificado;8 años;Propia;8.94%;10000;Consolidación de deuda; 36 meses;A
479689;Incumplido;37300;No Verificado;2 años;Alquilada;12.53%;5000;Consolidación de deuda; 36 meses;B
964068;Pagado;1.00E+05;No Verificado;< 1 año;Hipotecada;14.26%;10000;car; 36 meses;C
458409;Incumplido;32000;No Verificado;10+ años;Alquilada;12.87%;12000;Consolidación de deuda; 36 meses;C
652538;Pagado;32758;No Verificado;< 1 año;Alquilada;14.96%;8400;Consolidación de deuda; 36 meses;D
504730;Pagado;44796;No Verificado;2 años;Alquilada;11.48%;10000;Otro; 36 meses;B
620568;Pagado;53000;No Verificado;9 años;Propia;8.94%;9600;Consolidación de deuda; 36 meses;A
881238;Pagado;31000;No Verificado;< 1 año;Alquilada;8.94%;5000;Consolidación de deuda; 36 meses;A
510641;Pagado;42000;No Verificado;10+ años;Alquilada;11.83%;15000;Tarjeta de crédito; 36 meses;B
629751;Pagado;120000;No Verificado;8 años;Hipotecada;8.94%;14000;Consolidación de deuda; 36 meses;A
786879;Pagado;1.00E+05;No Verificado;< 1 año;Propia;11.14%;15800;Consolidación de deuda; 36 meses;B
700122;Pagado;48996;No Verificado;4 años;Alquilada;12.87%;10000;Otro; 36 meses;C
343059;Pagado;80000;No Verificado;< 1 año;Hipotecada;8.59%;6000;Consolidación de deuda; 36 meses;A
436890;Pagado;65000;No Verificado;4 años;Hipotecada;8.59%;7500;Consumo; 36 meses;A
252404;Pagado;24000;No Verificado;9 años;Alquilada;11.14%;5000;Otro; 36 meses;B
161816;Pagado;25000;No Verificado;3 años;Alquilada;7.40%;3000;Consumo; 36 meses;A
601954;Pagado;72000;No Verificado;5 años;Hipotecada;14.96%;7000;Tarjeta de crédito; 36 meses;D
380818;Pagado;52000;No Verificado;10+ años;Alquilada;15.65%;20000;Negocio pequeño; 36 meses;D
767555;Pagado;127000;No Verificado;9 años;Hipotecada;12.87%;8400;Remodelación de vivienda; 36 meses;C
217901;Pagado;75000;No Verificado;4 años;Propia;8.94%;9600;Remodelación de vivienda; 36 meses;A
653442;Pagado;30000;No Verificado;3 años;Alquilada;13.92%;3500;Otro; 36 meses;C
263644;Pagado;48000;No Verificado;< 1 año;Hipotecada;12.53%;2800;Tarjeta de crédito; 36 meses;B
705494;Pagado;1.00E+05;No Verificado;6 años;Hipotecada;11.48%;24000;Consolidación de deuda; 36 meses;B
803763;Pagado;35000;No Verificado;7 años;Alquilada;11.48%;6000;Consolidación de deuda; 36 meses;B
312123;Pagado;42000;No Verificado;< 1 año;Alquilada;12.87%;7500;Consolidación de deuda; 36 meses;C
140013;Pagado;47211;No Verificado;10+ años;Propia;11.83%;10000;Otro; 36 meses;B
874738;Incumplido;18000;No Verificado;2 años;Propia;12.87%;4000;Otro; 36 meses;C
990625;Pagado;38000;No Verificado;< 1 año;Alquilada;7.40%;1500;Consolidación de deuda; 36 meses;A
710513;Pagado;78000;Verificado;3 años;Alquilada;14.96%;7000;Tarjeta de crédito; 36 meses;D
603693;Pagado;74000;Verificado;< 1 año;Hipotecada;12.53%;17500;Remodelación de vivienda; 36 meses;B
850071;Pagado;56400;No Verificado;< 1 año;Propia;13.57%;20000;Consolidación de deuda; 36 meses;C
475130;Pagado;83000;Verificado;6 años;Hipotecada;11.83%;3000;Tarjeta de crédito; 36 meses;B
285323;Pagado;120000;No Verificado;< 1 año;Hipotecada;11.48%;12000;Otro; 36 meses;B
995465;Pagado;60000;No Verificado;3 años;Alquilada;12.87%;1500;Otro; 36 meses;C
122649;Pagado;57000;No Verificado;9 años;Hipotecada;12.53%;11400;Consolidación de deuda; 36 meses;B
569481;Pagado;47472;No Verificado;9 años;Hipotecada;11.83%;20000;Consumo; 36 meses;B
213071;Pagado;40800;No Verificado;3 años;Alquilada;13.57%;13000;Consolidación de deuda; 36 meses;C
565339;Pagado;36000;No Verificado;3 años;Hipotecada;11.83%;4750;Consolidación de deuda; 36 meses;B
292852;Pagado;37232;No Verificado;3 años;Alquilada;12.53%;17500;Tarjeta de crédito; 36 meses;B
941469;Pagado;60000;No Verificado;3 años;Alquilada;14.26%;22000;Consolidación de deuda; 36 meses;C
398514;Pagado;38400;No Verificado;3 años;Alquilada;18.78%;22000;Compra de vivienda; 36 meses;F
456972;Pagado;60612;No Verificado;10+ años;Hipotecada;12.18%;5300;Consolidación de deuda; 36 meses;B
659113;Pagado;30000;No Verificado;2 años;Hipotecada;8.59%;6500;Consolidación de deuda; 36 meses;A
486564;Pagado;67014.48;No Verificado;10+ años;Hipotecada;13.22%;16000;Consolidación de deuda; 36 meses;C
238567;Pagado;74000;No Verificado;10+ años;Hipotecada;13.92%;14000;Consolidación de deuda; 36 meses;C
173680;Pagado;46256;Verificado;7 años;Alquilada;11.48%;10000;Consolidación de deuda; 36 meses;B
758346;Pagado;77250;No Verificado;4 años;Propia;8.59%;3000;Otro; 36 meses;A
930307;Pagado;35000;Verificado;10+ años;Hipotecada;12.53%;15000;Consolidación de deuda; 36 meses;B
642361;Pagado;57500;Verificado;2 años;Alquilada;15.65%;20000;Consolidación de deuda; 36 meses;D
924044;Pagado;120000;No Verificado;< 1 año;Hipotecada;19.47%;5000;Negocio pequeño; 36 meses;F
598667;Pagado;61100;No Verificado;1 año;Alquilada;12.53%;15000;Otro; 36 meses;B
151273;Pagado;55000;No Verificado;2 años;Hipotecada;8.59%;7000;Consumo; 36 meses;A
135738;Incumplido;70000;No Verificado;3 años;Alquilada;15.31%;16000;Consolidación de deuda; 36 meses;D
323151;Pagado;74568;Verificado;< 1 año;Alquilada;14.26%;6000;Consolidación de deuda; 36 meses;C
261758;Pagado;28000;Verificado;10+ años;Propia;12.18%;14400;Consolidación de deuda; 36 meses;B
385380;Pagado;101000;No Verificado;5 años;Propia;12.53%;24250;Consolidación de deuda; 36 meses;B
204535;Pagado;36000;No Verificado;< 1 año;Alquilada;7.40%;4000;Consumo; 36 meses;A
579765;Pagado;64999.92;No Verificado;9 años;Hipotecada;14.61%;2500;Tarjeta de crédito; 36 meses;D
814958;Pagado;51000;No Verificado;7 años;Alquilada;15.31%;9600;Consolidación de deuda; 36 meses;D
410471;Pagado;19200;No Verificado;5 años;Alquilada;11.48%;8500;Educación; 36 meses;B
921270;Pagado;1.00E+05;No Verificado;< 1 año;Hipotecada;8.59%;7000;Consolidación de deuda; 36 meses;A
369462;Pagado;125000;No Verificado;6 años;Hipotecada;8.94%;16000;Tarjeta de crédito; 36 meses;A
618105;Pagado;45396;No Verificado;< 1 año;Alquilada;15.31%;6000;Consolidación de deuda; 36 meses;D
520081;Pagado;33800;No Verificado;4 años;Alquilada;13.57%;13000;Consolidación de deuda; 36 meses;C
777223;Incumplido;32000;No Verificado;< 1 año;Alquilada;14.26%;7000;Consolidación de deuda; 36 meses;C
913039;Pagado;61000;No Verificado;2 años;Alquilada;12.18%;20000;Consolidación de deuda; 36 meses;B
485398;Pagado;55000;No Verificado;10+ años;Hipotecada;8.59%;5500;Consolidación de deuda; 36 meses;A
301888;Pagado;70000;No Verificado;3 años;Alquilada;14.26%;8000;Tarjeta de crédito; 36 meses;C
873834;Pagado;135000;No Verificado;< 1 año;Hipotecada;14.61%;18000;Negocio pequeño; 36 meses;D
754156;Pagado;27600;No Verificado;< 1 año;Hipotecada;13.92%;1200;Remodelación de vivienda; 36 meses;C
365922;Pagado;80689.8;No Verificado;1 año;Hipotecada;13.22%;16000;Tarjeta de crédito; 36 meses;C
431921;Incumplido;52000;No Verificado;7 años;Alquilada;14.26%;14100;Tarjeta de crédito; 36 meses;C
160448;Pagado;102000;No Verificado;9 años;Alquilada;8.94%;15000;Tarjeta de crédito; 36 meses;A
464523;Pagado;33800;No Verificado;2 años;Hipotecada;15.31%;10000;Consolidación de deuda; 36 meses;D
351606;Pagado;92000;No Verificado;10+ años;Propia;11.14%;12000;Remodelación de vivienda; 36 meses;B
263092;Incumplido;31200;No Verificado;< 1 año;Hipotecada;16.70%;4750;Negocio pequeño; 36 meses;E
581336;Incumplido;110000;No Verificado;2 años;Hipotecada;13.22%;5000;Remodelación de vivienda; 36 meses;C
233632;Pagado;33300;No Verificado;2 años;Propia;13.57%;9000;Consolidación de deuda; 36 meses;C
899942;Pagado;16800;No Verificado;< 1 año;Alquilada;14.26%;3000;Matrimonio; 36 meses;C
545476;Pagado;24000;No Verificado;< 1 año;Propia;7.74%;3000;Otro; 36 meses;A
264611;Incumplido;24000;No Verificado;2 años;Alquilada;12.18%;6000;Consolidación de deuda; 36 meses;B
709174;Incumplido;45000;No Verificado;< 1 año;Alquilada;8.94%;3250;Otro; 36 meses;A
280355;Pagado;48000;No Verificado;2 años;Propia;13.57%;14000;Consolidación de deuda; 36 meses;C
872378;Pagado;40000;No Verificado;2 años;Alquilada;11.14%;6000;Tarjeta de crédito; 36 meses;B
149085;Pagado;58000;No Verificado;10+ años;Alquilada;11.83%;3000;Tarjeta de crédito; 36 meses;B
234377;Pagado;55000;No Verificado;10+ años;Hipotecada;8.94%;10200;Consolidación de deuda; 36 meses;A
727016;Pagado;45000;No Verificado;2 años;Alquilada;11.83%;12000;Tarjeta de crédito; 36 meses;B
452243;Pagado;41000;No Verificado;3 años;Alquilada;12.53%;7200;Otro; 36 meses;B
259291;Incumplido;35000;No Verificado;1 año;Hipotecada;11.14%;11200;Consolidación de deuda; 36 meses;B
482059;Pagado;45000;No Verificado;< 1 año;Hipotecada;13.92%;4000;Consolidación de deuda; 36 meses;C
763746;Pagado;85757;No Verificado;< 1 año;Alquilada;11.83%;7800;Educación; 36 meses;B
189183;Pagado;65000;No Verificado;3 años;Alquilada;7.74%;3500;Consolidación de deuda; 36 meses;A
611869;Pagado;90000;No Verificado;< 1 año;Hipotecada;15.31%;19500;Negocio pequeño; 36 meses;D
457181;Pagado;38000;No Verificado;2 años;Alquilada;14.96%;8000;Consolidación de deuda; 36 meses;D
275536;Pagado;92200;No Verificado;7 años;Alquilada;14.96%;25000;Negocio pequeño; 36 meses;D
150718;Pagado;28500;No Verificado;< 1 año;Alquilada;11.14%;8500;Consolidación de deuda; 36 meses;B
896948;Pagado;32000;No Verificado;2 años;Propia;8.59%;6500;Otro; 36 meses;A
358932;Pagado;28800;No Verificado;1 año;Alquilada;13.22%;8000;Consolidación de deuda; 36 meses;C
784062;Pagado;120000;No Verificado;< 1 año;Hipotecada;8.94%;17000;Vacaciones; 36 meses;A
999822;Pagado;98518;Verificado;10+ años;Hipotecada;8.59%;10000;Tarjeta de crédito; 36 meses;A
967585;Pagado;45000;No Verificado;< 1 año;Alquilada;17.74%;4000;Consolidación de deuda; 36 meses;E
942308;Pagado;25200;No Verificado;7 años;Alquilada;14.96%;7500;Consolidación de deuda; 36 meses;D
402110;Pagado;57504;No Verificado;10+ años;Hipotecada;8.59%;10000;Consolidación de deuda; 36 meses;A
395968;Pagado;40000;No Verificado;5 años;Alquilada;13.22%;10000;Consolidación de deuda; 36 meses;C
672405;Pagado;9600;No Verificado;< 1 año;Propia;11.14%;1000;Consolidación de deuda; 36 meses;B
813179;Pagado;64500;Verificado;5 años;Alquilada;8.94%;10000;Otro; 36 meses;A
970573;Pagado;38000;Verificado;3 años;Alquilada;12.87%;2000;Otro; 36 meses;C
312605;Pagado;101000;No Verificado;2 años;Alquilada;13.22%;7500;Consolidación de deuda; 36 meses;C
320812;Pagado;72600;Verificado;3 años;Hipotecada;7.74%;4500;Remodelación de vivienda; 36 meses;A
431438;Pagado;21600;No Verificado;2 años;Alquilada;14.26%;6500;Otro; 36 meses;C
273111;Pagado;53000;Verificado desde la fuente;2 años;Alquilada;8.94%;10000;Consumo; 36 meses;A
648609;Pagado;66996;No Verificado;1 año;Hipotecada;8.94%;9000;Tarjeta de crédito; 36 meses;A
208246;Pagado;110000;No Verificado;< 1 año;Hipotecada;14.26%;5000;Otro; 36 meses;C
340968;Pagado;708000;No Verificado;10+ años;Hipotecada;12.18%;25000;Consolidación de deuda; 36 meses;B
622723;Pagado;90000;No Verificado;5 años;Hipotecada;8.94%;4200;Remodelación de vivienda; 36 meses;A
224954;Pagado;34000;No Verificado;4 años;Hipotecada;8.94%;12800;Consolidación de deuda; 36 meses;A
751113;Pagado;140000;No Verificado;10+ años;Hipotecada;12.53%;24250;Consolidación de deuda; 36 meses;B
482477;Pagado;63000;No Verificado;2 años;Alquilada;12.53%;8000;Otro; 36 meses;B
261919;Pagado;54000;No Verificado;5 años;Hipotecada;11.14%;9000;Consolidación de deuda; 36 meses;B
979605;Pagado;38000;No Verificado;5 años;Hipotecada;8.59%;8000;Otro; 36 meses;A
971321;Pagado;44000;No Verificado;2 años;Hipotecada;7.40%;2000;Remodelación de vivienda; 36 meses;A
829766;Incumplido;130000;No Verificado;10+ años;Alquilada;13.92%;24250;Remodelación de vivienda; 36 meses;C
189020;Pagado;65000;No Verificado;< 1 año;Hipotecada;8.94%;10000;Remodelación de vivienda; 36 meses;A
872260;Pagado;25000;No Verificado;< 1 año;Hipotecada;15.31%;6250;Consolidación de deuda; 36 meses;D
379431;Pagado;40000;No Verificado;< 1 año;Alquilada;12.87%;6000;Consolidación de deuda; 36 meses;C
485460;Pagado;80000;No Verificado;6 años;Propia;11.48%;25000;Consolidación de deuda; 36 meses;B
327690;Pagado;60000;No Verificado;< 1 año;Hipotecada;8.59%;5000;Otro; 36 meses;A
173149;Incumplido;29000;No Verificado;1 año;Propia;12.87%;6250;Consolidación de deuda; 36 meses;C
617175;Incumplido;50000;No Verificado;3 años;Propia;8.94%;6000;Remodelación de vivienda; 36 meses;A
827915;Pagado;28500;No Verificado;9 años;Hipotecada;7.74%;4000;Consumo; 36 meses;A
408712;Pagado;18000;No Verificado;1 año;Propia;15.31%;5400;Consolidación de deuda; 36 meses;D
284002;Incumplido;33000;No Verificado;< 1 año;Alquilada;16.35%;13650;Negocio pequeño; 36 meses;E
